0,1,2,3,4,Stimmenanteile CDU/CSU,Stimmenanteile SPD,Stimmenanteile Grüne,Stimmenanteile FDP,Stimmenanteile Die Linke,Stimmenanteile AfD,location,Ausländeranteil,Stadt,Uni
2.815447565504742,-4.14735029685642,2.6828063212798825,-0.8497232373555509,-0.9609503693291808,25.3,15.8,4.5,6.6,20.2,20.8,0,2.8,2,0.0
1.7672003630642859,-1.9180856006644929,2.350975536793815,-1.1877656247018025,0.04279896150613698,28.0,18.6,5.6,7.3,14.9,19.3,0,3.6,2,3.0
5.297957584300364,-4.106206351029172,2.902781130048075,-0.058673378339206335,0.049346651587052794,25.8,16.0,2.7,6.9,16.3,25.9,0,3.2,2,12.4
2.919703128702174,-3.7083838727613547,3.126261306759383,-1.169315667761481,-0.38504651869502926,24.9,16.6,4.1,6.9,18.2,22.1,0,3.9,2,0.0
5.166725450762401,-3.9968895044515986,1.6501271985211696,-0.25569655759564913,-0.33983457658563254,29.8,20.4,4.0,5.3,16.8,18.5,0,3.5,2,2.7
-0.03590083961154657,-2.033532587407679,3.892437410462701,-2.532897833442319,-1.3674080362897467,29.0,19.3,7.3,9.2,14.4,15.4,0,4.0,2,0.0
5.973764591642196,-4.334992456717452,1.0672038902439087,0.6843070272439655,0.11596788126508532,30.4,21.8,3.0,5.8,16.4,18.3,0,4.2,2,0.0
3.31926515803047,-4.424765418767725,3.1506057511497745,-0.968278583768899,1.3058367780968267,25.1,15.0,2.6,7.3,14.9,28.9,0,3.2,2,0.0
1.6529894284823183,-2.7285079004197303,2.761744602280276,0.7473671810870176,1.3040051526710892,27.1,18.5,4.7,7.7,15.7,20.0,0,4.8,2,0.0
8.864677757285063,-4.178978032448086,0.988483828907621,-0.1378546776313641,1.2337706119441623,30.1,17.8,3.3,5.1,17.8,20.8,0,4.0,2,0.0
5.952862633217413,0.938553818568603,2.9604506124511394,-0.2827162001337599,-1.3706692957387565,28.4,16.4,7.0,6.4,22.1,14.7,0,5.9,1,71.8
7.787679398245758,0.6173435820150478,1.5634938573210608,-0.19025652412535782,-2.0583291135628357,30.1,18.6,5.3,6.6,19.1,15.6,0,8.8,2,7.7
7.351602227256006,-4.08307577809808,1.9156990655812594,-0.4853656128844296,-0.0402299461095926,34.5,13.7,3.2,5.6,18.9,19.6,0,3.1,2,8.3
2.74544158056989,-4.442799183205546,2.6649938457162783,-1.0265505885113093,0.030801841105614482,36.0,14.8,3.9,6.5,16.1,18.2,0,3.0,2,2.5
5.1883079929893,-4.256102229632802,2.1541365650730855,0.11358705053945031,-0.6485215998571708,33.9,12.2,4.0,6.5,18.0,20.5,0,3.9,2,9.6
2.809536526161027,-3.62482957539292,2.239252367273406,-0.23419371035908676,-0.41985033103911684,32.7,18.9,4.5,6.2,16.3,17.0,0,3.4,2,53.5
6.589664391043821,-3.7058054168733987,2.167834481836756,-1.134042599591713,-0.24667665698072513,32.6,11.8,4.1,6.3,16.3,22.7,0,4.1,2,43.2
1.849209770047219,-4.665414413284407,1.8214074549390018,-0.35117809517841747,0.16317111442566598,34.5,17.9,3.1,6.1,16.1,17.7,0,4.6,2,0.0
4.344350516781735,-0.20096302871200786,3.670727999983767,-0.30904635490968435,-0.3988125731195476,24.9,11.9,4.7,8.4,19.2,24.3,0,7.4,1,42.5
1.202869189310233,-5.079912013642767,4.156350842595007,0.2989431592227227,-0.5395142287058995,31.0,9.6,2.3,7.3,14.3,28.9,0,1.9,1,0.5
1.807442043494168,-4.6280475301257935,4.3796132909607115,-0.5168597832090406,0.2065691310407821,28.3,10.0,2.8,7.9,14.6,30.4,0,3.1,2,36.3
2.1169496658110765,-4.198592484254164,3.27305985987834,0.393273709787235,-0.6310270753534106,30.2,11.4,3.0,7.2,16.0,26.4,0,3.3,2,0.0
1.757196318334399,-3.7389857955942816,3.496843753593829,0.8140725351660217,-0.18714702205832157,30.3,10.8,3.0,7.7,16.4,26.0,0,3.1,1,12.5
2.779641430394611,2.603732232909482,5.896936987615981,-1.5158841031016406,-1.0060702839218587,23.5,10.2,8.7,9.9,17.6,22.5,0,7.0,1,71.1
1.8179889014836508,-4.50975065188862,4.48153527322905,-1.0038621350139527,-0.4048817293753351,26.9,9.1,2.6,8.0,14.0,32.5,0,2.0,2,0.4
4.858066922888176,-4.530368902255237,3.4400478109515285,-0.8968668886751541,0.2109373976201297,26.7,9.3,2.9,7.0,14.0,32.9,0,4.2,2,14.0
1.7738319483458178,-3.958509237334529,4.879378458317143,-0.5907391792775242,-0.537670812271429,26.1,8.7,3.7,8.7,13.3,32.9,0,2.9,2,3.2
1.699220030973189,-4.434147057541816,4.524339647314318,-0.010565097169473545,-0.5214190664981706,25.6,7.8,3.0,8.3,12.8,35.5,0,2.6,2,2.9
4.691079855152463,2.622342231324257,3.0091842449381407,-0.8028106652896583,-0.39904315430790666,22.7,13.0,8.8,8.5,21.0,18.3,0,9.0,1,67.2
1.9644758132345475,-4.082323423467973,4.126393118812295,-0.9045867752927632,0.37399563925138385,30.1,11.4,3.2,8.1,14.7,26.9,0,2.3,2,0.0
4.101141104473172,-4.9468401508136886,3.4021214685377394,-0.07071469570132513,0.11736561491817131,29.4,12.5,2.6,7.9,14.7,26.9,0,3.7,2,0.0
6.687535123521067,-2.035840777573374,3.4225877211974516,-0.6970279677525392,-0.8035234544649253,29.4,14.3,4.7,8.1,18.1,20.1,0,5.5,2,15.1
7.433650174878194,1.0580723525118643,1.8601732552823123,-1.64081356201343,-0.2206480364017686,25.7,14.4,7.6,8.8,19.9,17.1,0,9.1,1,88.9
6.750890381300855,0.4278895087591037,2.0952752225789197,-0.7806118687122602,-0.5340836777348583,26.6,16.9,6.0,8.1,19.2,15.7,0,8.6,1,75.0
3.017123636178882,-5.152055218239401,1.3744514956801523,-0.01380425813292592,0.704056312815675,34.0,17.4,3.5,6.7,18.6,15.6,0,3.6,2,0.0
5.387185077303297,-4.737750012237955,2.3454918449622197,0.214087847480201,1.6217357023795222,30.9,13.6,2.4,7.3,17.5,22.4,0,3.5,2,14.9
1.8583293487940278,-5.111728675671461,2.369713816906728,-0.20225865296377957,1.4275231408409408,32.5,16.4,2.8,7.6,16.2,18.8,0,3.1,2,0.0
4.339974666623984,-4.845024302176779,2.0921498421266937,-0.6544005741039866,0.8165312344563045,30.1,13.2,2.6,7.8,16.4,24.3,0,5.1,2,0.0
3.4801258765057907,-4.440441041045271,1.9095338729347775,0.31397711037701304,-0.24421995640003857,34.0,16.3,3.6,7.0,17.5,16.5,0,3.0,2,14.1
4.273755565136962,-5.8831265001114454,2.2320967610924645,-0.24587668799703236,1.1500093951880233,31.4,16.0,3.0,8.0,17.2,19.0,0,3.4,2,1.6
7.211346671894161,-5.664436898336145,1.2913495004266917,-0.33566973564024727,0.9741249738879424,28.6,15.1,2.1,7.3,18.0,23.9,0,2.9,2,0.0
3.842277916452665,-4.296063110334357,2.9354559674787293,-0.9817940614203184,2.1094216142607864,29.6,13.1,2.7,9.1,16.1,24.0,0,3.5,2,15.3
6.251526014060622,-4.534718381867269,1.3046278837081395,-0.21349093197643232,1.7042178644926411,31.1,15.7,2.5,7.3,17.9,20.4,0,3.1,2,20.4
7.207262930240657,-4.130409048135269,1.2907291644146803,-0.34819834610616107,0.4990843947735248,31.9,16.8,3.2,7.5,18.5,17.7,0,3.7,2,16.3
4.418271678917613,-5.337159704687642,2.8219451912334046,-0.07762441974322802,0.5923234603028389,33.4,14.2,2.8,6.8,16.8,19.9,0,3.2,2,0.0
3.958169350018417,-0.10777958131345164,3.0999613090104523,0.6183938354030633,-1.3257878515526986,25.2,14.4,7.0,8.6,19.6,18.5,0,7.4,1,46.2
8.124016958328566,-2.488249973512337,2.482940597516357,0.23170427774555413,-0.8649513309157351,22.6,10.5,3.0,8.3,20.7,28.5,0,5.8,1,19.3
2.629434077731299,4.467342045834176,6.485993615644947,-3.358207299234229,-1.9186810997583101,23.0,13.5,10.2,9.5,22.8,14.4,0,8.9,1,196.5
2.808672656975978,-1.628811390271587,3.163213528218711,1.9975870794689934,-3.2503666718797755,25.7,13.2,3.7,7.6,23.3,19.9,0,7.0,2,0.0
4.376281143762093,1.296522512249571,4.1329145573881725,-1.660881566780266,-2.351659093071084,25.7,13.8,9.9,8.5,19.3,16.1,0,8.2,1,70.9
4.411656201819107,-2.8196738344303176,0.6994694946503559,2.597997392333049,-0.33593101251739144,25.3,15.0,4.8,7.6,18.1,19.0,0,7.9,2,13.1
-0.333680975764335,-5.2551305593250675,2.965534722659235,-0.2542056912149109,-0.8875350344441566,43.9,11.3,3.3,8.5,9.2,18.2,0,3.3,2,0.0
4.3186911124083975,-3.464107488647479,1.8927339509810115,0.9885029006046352,-0.9550727676087977,28.0,16.5,3.5,7.1,17.5,21.1,0,4.2,2,28.5
-0.1360970237775368,-5.400850242048257,3.6822217708134968,0.6660911413612846,0.8552964939993493,31.1,14.3,3.3,6.6,15.4,22.5,0,2.8,2,0.0
4.488845793720505,-4.793654014941062,1.8976961549777658,0.9955521338011881,-0.12019325622130668,30.6,14.4,3.2,7.8,14.9,23.2,0,3.5,2,0.0
5.7930613047480195,-5.396284629394655,1.7895836313344498,0.9692656209744223,0.31369468393853933,26.0,14.6,2.4,7.2,18.6,25.0,0,2.8,2,0.0
0.9325637779568559,-4.703939958413164,2.7512384857859407,0.9939119505591634,-0.5198531982530452,32.0,14.0,3.6,6.8,15.9,21.6,0,3.2,2,20.8
1.2834302795609387,-4.054436217136189,1.8576070078568914,0.9534191130647496,0.035066967266881424,28.7,14.5,3.4,7.6,15.5,23.2,0,5.4,2,3.1
1.9386499307514165,-5.626548842539664,2.404424308160092,1.5801475734274513,0.5449464068484798,29.8,11.9,2.9,7.7,16.3,24.2,0,2.6,2,0.0
-0.19577401004910905,-5.551667863967356,3.4022879947555906,1.4218024444869242,0.2690596763186733,30.1,13.1,2.9,6.3,16.1,25.2,0,2.9,2,0.0
2.371356981001926,-2.99758167028292,3.0232599518616503,0.3862846575930341,0.28646643260600985,26.8,13.4,4.1,7.8,15.9,25.0,0,5.3,2,53.4
0.2651425152927022,-4.25282002310729,2.9764983498980886,0.5897582537828254,-0.2286191632773294,31.3,11.6,3.6,8.5,14.4,23.7,0,3.5,1,0.0
-0.27992889283911565,-4.8115563994754815,1.7778931498217225,1.249073995848155,0.1950859848559543,29.7,13.3,2.8,6.6,16.1,25.6,0,4.1,2,0.0
2.0087908133551666,-4.647345955207631,3.313088405422105,0.40232308228179736,0.18840499428217783,26.4,12.2,3.1,7.6,16.3,27.0,0,2.7,2,0.0
0.6364349983520686,-4.8280382220536735,4.66777379365098,-0.07522473363166679,-0.7441685354550333,30.0,11.7,3.3,8.6,16.9,23.5,0,2.9,2,0.0
0.7834855501668841,-5.799700253313495,2.9411080831225833,0.4487350683869297,0.469824734064298,28.5,12.2,2.7,7.2,16.5,26.5,0,3.3,2,0.0
1.0932707319424273,-5.157814049417983,3.790352628955989,-0.5845406885106497,-0.5030036600294785,30.2,11.3,2.8,8.6,15.7,25.6,0,2.3,1,0.0
4.297055135358487,-4.441767200804349,1.860868296798269,-0.389299497190225,0.23445120406196512,28.9,12.3,2.3,7.6,16.1,27.5,0,3.2,2,0.0
